puzzle_id,template_id,variant_type,category,domain_label,gold_label,model_name,seed,temperature,top_p,option_order,raw_output,sampled_letter,sampled_label,argmax_letter,argmax_label,parsed_label,is_invalid,correct_sampled,correct_argmax,max_prob,entropy_nats,logprob_True,prob_True,logprob_False,prob_False,logprob_Unknown,prob_Unknown,logprob_Paradox,prob_Paradox,logprob_A,prob_A,logprob_B,prob_B,logprob_C,prob_C,logprob_D,prob_D
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,0,0.7,1.0,False|Paradox|True|Unknown,D,D,Unknown,D,Unknown,Unknown,False,False,False,0.9998686221178922,0.001305644702715255,-18.56249999999999,8.677780724414464e-09,-8.9375,0.00013136905027807518,-0.00013136863708496094,0.9998686221178922,-22.59374999999987,1.540490561401051e-10,-8.9375,0.00013136905027807518,-22.59374999999987,1.540490561401051e-10,-18.56249999999999,8.677780724414464e-09,-0.00013136863708496094,0.9998686221178922
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,1,0.7,1.0,False|Paradox|Unknown|True,A,A,False,A,False,False,False,True,True,0.9996489516372751,0.0031693865249208413,-12.21875,4.937012544149731e-06,-0.00035095214843727796,0.9996489516372751,-7.96875,0.00034611130016838735,-23.71874999999987,5.0012399169857286e-11,-0.00035095214843727796,0.9996489516372751,-23.71874999999987,5.0012399169857286e-11,-7.96875,0.00034611130016838735,-12.21875,4.937012544149731e-06
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,2,0.7,1.0,Unknown|True|False|Paradox,C,C,False,C,False,False,False,True,True,0.9999999308157227,1.239781109368405e-06,-18.343749999999996,1.0799672048204556e-08,2.2204460492503128e-16,0.9999999308157227,-26.874999999933745,2.129785023749245e-12,-16.656249999999996,5.838247550086853e-08,-26.874999999933745,2.129785023749245e-12,-18.343749999999996,1.0799672048204556e-08,2.2204460492503128e-16,0.9999999308157227,-16.656249999999996,5.838247550086853e-08
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,3,0.7,1.0,Unknown|True|Paradox|False,D,D,False,D,False,False,False,True,True,0.9999999846303729,2.92761936882374e-07,-17.999999999999996,1.5229979510633572e-08,2.2204460492503128e-16,0.9999999846303729,-23.937499999992568,4.0186097423198314e-11,-23.031249999999826,9.94615463437438e-11,-23.937499999992568,4.0186097423198314e-11,-17.999999999999996,1.5229979510633572e-08,-23.031249999999826,9.94615463437438e-11,2.2204460492503128e-16,0.9999999846303729
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,4,0.7,1.0,Unknown|False|True|Paradox,B,B,False,B,False,False,False,True,True,0.9999996659416325,5.359319148179035e-06,-14.9375,3.2563133281925847e-07,-3.5762786843029915e-07,0.9999996659416325,-18.843749999999986,6.550332819645407e-09,-20.09375,1.876701773859117e-09,-18.843749999999986,6.550332819645407e-09,-3.5762786843029915e-07,0.9999996659416325,-14.9375,3.2563133281925847e-07,-20.09375,1.876701773859117e-09
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,5,0.7,1.0,Unknown|False|Paradox|True,B,B,False,B,False,False,False,True,True,0.99999996074759,7.272883934874832e-07,-18.78125,6.972792552536451e-09,2.2204460492503128e-16,0.99999996074759,-17.25,3.224186610699634e-08,-23.99999999999999,3.7751343960960086e-11,-17.25,3.224186610699634e-08,2.2204460492503128e-16,0.99999996074759,-23.99999999999999,3.7751343960960086e-11,-18.78125,6.972792552536451e-09
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,6,0.7,1.0,Unknown|Paradox|True|False,D,D,False,D,False,False,False,True,True,0.999999999456644,1.243215501021236e-08,-22.96874999999996,1.0587626652805308e-10,2.2204460492503128e-16,0.999999999456644,-25.937499999990454,5.438596957588264e-12,-21.56249999999997,4.3204126969611634e-10,-25.937499999990454,5.438596957588264e-12,-21.56249999999997,4.3204126969611634e-10,-22.96874999999996,1.0587626652805308e-10,2.2204460492503128e-16,0.999999999456644
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,7,0.7,1.0,Unknown|Paradox|False|True,C,C,False,C,False,False,False,True,True,0.9999999920793542,1.5581101304717678e-07,-18.656249999999996,7.901209342021425e-09,2.2204460492503128e-16,0.9999999920793542,-27.593749999912227,1.0379743859553896e-12,-24.718749999999883,1.8398536216660255e-11,-27.593749999912227,1.0379743859553896e-12,-24.718749999999883,1.8398536216660255e-11,2.2204460492503128e-16,0.9999999920793542,-18.656249999999996,7.901209342021425e-09
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,8,0.7,1.0,Paradox|True|False|Unknown,C,C,False,C,False,False,False,True,True,0.9975308983502859,0.017290354688267905,-19.249999999999975,4.3634778899506126e-09,-0.002475738525390403,0.9975308983502859,-6.00390625,0.0024690972860382707,-29.249999999085368,1.9810158990509856e-13,-29.249999999085368,1.9810158990509856e-13,-19.249999999999975,4.3634778899506126e-09,-0.002475738525390403,0.9975308983502859,-6.00390625,0.0024690972860382707
P01_artificial,P01,artificial,Transitive,Vorbian station,False,Qwen/Qwen2.5-3B-Instruct,9,0.7,1.0,Paradox|True|Unknown|False,D,D,False,D,False,False,False,True,True,0.9999999988823873,2.4522697236570214e-08,-22.906249999999996,1.1270469898529751e-10,0.0,0.9999999988823873,-20.718749999999993,1.004526047581168e-09,-28.593749999980414,3.818494396272369e-13,-28.593749999980414,3.818494396272369e-13,-22.906249999999996,1.1270469898529751e-10,-20.718749999999993,1.004526047581168e-09,0.0,0.9999999988823873
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,0,0.7,1.0,Paradox|False|True|Unknown,B,B,False,B,False,False,False,True,True,0.8267279136957737,0.461057549838209,-13.312499999999998,1.6537385835700617e-06,-0.19030761718749978,0.8267279136957737,-1.7529296874999998,0.17327043231946612,-22.124999999999023,2.4617658189992906e-10,-22.124999999999023,2.4617658189992906e-10,-0.19030761718749978,0.8267279136957737,-13.312499999999998,1.6537385835700617e-06,-1.7529296874999998,0.17327043231946612
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,1,0.7,1.0,Paradox|False|Unknown|True,B,B,False,B,False,False,False,True,True,0.9840867267747946,0.08168154624355475,-14.640625,4.381829754904806e-07,-0.0160369873046875,0.9840867267747946,-4.140625,0.015912835018233897,-24.453124999999204,2.399611289174449e-11,-24.453124999999204,2.399611289174449e-11,-0.0160369873046875,0.9840867267747946,-4.140625,0.015912835018233897,-14.640625,4.381829754904806e-07
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,2,0.7,1.0,Paradox|Unknown|True|False,D,D,False,D,False,False,False,True,True,0.9999999913387666,1.714127085074612e-07,-21.406249999999996,5.051074138078106e-10,2.2204460492503128e-16,0.9999999913387666,-18.625,8.152020643863614e-09,-26.21874999999924,4.105268329482418e-12,-26.21874999999924,4.105268329482418e-12,-18.625,8.152020643863614e-09,-21.406249999999996,5.051074138078106e-10,2.2204460492503128e-16,0.9999999913387666
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,3,0.7,1.0,Paradox|Unknown|False|True,C,C,False,C,False,False,False,True,True,0.9999999990804582,2.0662370543381458e-08,-21.281249999999993,5.723616890199556e-10,2.2204460492503128e-16,0.9999999990804582,-21.781249999999996,3.4715491283550963e-10,-31.31249999995446,2.5185700526464408e-14,-31.31249999995446,2.5185700526464408e-14,-21.781249999999996,3.4715491283550963e-10,2.2204460492503128e-16,0.9999999990804582,-21.281249999999993,5.723616890199556e-10
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,4,0.7,1.0,True|False|Unknown|Paradox,B,B,False,B,False,False,False,True,True,0.9999994103550409,9.047400708500559e-06,-26.968749999999524,1.939191478083088e-12,-5.960464475318616e-07,0.9999994103550409,-14.34375,5.896421593650759e-07,-27.781249999999996,8.60511002131117e-13,-26.968749999999524,1.939191478083088e-12,-5.960464475318616e-07,0.9999994103550409,-14.34375,5.896421593650759e-07,-27.781249999999996,8.60511002131117e-13
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,5,0.7,1.0,True|False|Paradox|Unknown,B,B,False,B,False,False,False,True,True,0.9999999982308012,3.7468941139971705e-08,-26.46874999999998,3.1971862117519006e-12,2.2204460492503128e-16,0.9999999982308012,-20.15625,1.7629981166964937e-09,-26.531249999999993,3.0034784915668246e-12,-26.46874999999998,3.1971862117519006e-12,2.2204460492503128e-16,0.9999999982308012,-26.531249999999993,3.0034784915668246e-12,-20.15625,1.7629981166964937e-09
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,6,0.7,1.0,True|Unknown|False|Paradox,C,C,False,C,False,False,False,True,True,0.999999991075237,1.7977328290147355e-07,-25.249999999996902,1.0815941460789485e-11,2.2204460492503128e-16,0.999999991075237,-18.874999999999993,6.348800059382188e-09,-19.781249999999993,2.5651471054263994e-09,-25.249999999996902,1.0815941460789485e-11,-18.874999999999993,6.348800059382188e-09,2.2204460492503128e-16,0.999999991075237,-19.781249999999993,2.5651471054263994e-09
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,7,0.7,1.0,True|Unknown|Paradox|False,D,D,False,D,False,False,False,True,True,0.9999999932764987,1.3406754973106062e-07,-26.24999999999489,3.978962509105008e-12,2.2204460492503128e-16,0.9999999932764987,-18.843749999999993,6.550332621216481e-09,-22.49999999999996,1.6918979112397189e-10,-26.24999999999489,3.978962509105008e-12,-18.843749999999993,6.550332621216481e-09,-22.49999999999996,1.6918979112397189e-10,2.2204460492503128e-16,0.9999999932764987
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,8,0.7,1.0,True|Paradox|False|Unknown,C,C,False,C,False,False,False,True,True,0.9999957768915074,5.6486677322317944e-05,-23.937499999998895,4.018609599944607e-11,-4.172325134055299e-06,0.9999957768915074,-12.375,4.222851062569307e-06,-22.249999999999968,2.1724398247359213e-10,-23.937499999998895,4.018609599944607e-11,-22.249999999999968,2.1724398247359213e-10,-4.172325134055299e-06,0.9999957768915074,-12.375,4.222851062569307e-06
P01_belief_violating,P01,belief_violating,Transitive,Counterfactual chain,False,Qwen/Qwen2.5-3B-Instruct,9,0.7,1.0,True|Paradox|Unknown|False,D,D,False,D,False,False,False,True,True,0.9999999998138864,4.500763423714675e-09,-25.593749999998234,7.669651025738983e-12,2.2204460492503128e-16,0.9999999998138864,-22.84374999999995,1.1997352767561525e-10,-23.56249999999995,5.847042762511904e-11,-25.593749999998234,7.669651025738983e-12,-23.56249999999995,5.847042762511904e-11,-22.84374999999995,1.1997352767561525e-10,2.2204460492503128e-16,0.9999999998138864
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,0,0.7,1.0,False|True|Unknown|Paradox,C,C,Unknown,A,False,Unknown,False,False,True,0.5312092867242046,0.6912005754411997,-16.21874999999998,9.044384297690763e-08,-0.6328124999999998,0.5312092867242046,-0.7578125,0.4687905501582828,-16.437499999999996,7.267366948313279e-08,-0.6328124999999998,0.5312092867242046,-16.21874999999998,9.044384297690763e-08,-0.7578125,0.4687905501582828,-16.437499999999996,7.267366948313279e-08
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,1,0.7,1.0,False|True|Paradox|Unknown,D,D,Unknown,D,Unknown,Unknown,False,False,False,0.9956666057928376,0.027903962025432518,-17.93749999999996,1.6212201728723635e-08,-5.44140625,0.004333377859013138,-0.00434112548828125,0.9956666057928376,-22.718749999999737,1.35947588236541e-10,-5.44140625,0.004333377859013138,-17.93749999999996,1.6212201728723635e-08,-22.718749999999737,1.35947588236541e-10,-0.00434112548828125,0.9956666057928376
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,2,0.7,1.0,False|Unknown|True|Paradox,B,B,Unknown,A,False,Unknown,False,False,True,0.5312091822843018,0.6912033768779529,-14.882812499999993,3.440085259841409e-07,-0.6328124999999993,0.5312091822843018,-0.7578124999999993,0.46879045799039204,-17.968749999999996,1.571678016486722e-08,-0.6328124999999993,0.5312091822843018,-0.7578124999999993,0.46879045799039204,-14.882812499999993,3.440085259841409e-07,-17.968749999999996,1.571678016486722e-08
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,3,0.7,1.0,False|Unknown|Paradox|True,A,A,False,A,False,False,False,True,True,0.9579109974142116,0.17452789347742723,-16.890624999999996,4.61842898914428e-08,-0.042999267578124334,0.9579109974142116,-3.167968749999999,0.042088956343934635,-23.57812499999976,5.756386192103882e-11,-0.042999267578124334,0.9579109974142116,-3.167968749999999,0.042088956343934635,-23.57812499999976,5.756386192103882e-11,-16.890624999999996,4.61842898914428e-08
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,4,0.7,1.0,False|Paradox|True|Unknown,D,D,Unknown,D,Unknown,Unknown,False,False,False,0.9999999066765535,1.6042314017362716e-06,-24.312499999999524,2.7619475054675877e-11,-16.18749999999987,9.329493907681464e-08,-1.1920928955078125e-07,0.9999999066765535,-27.749999999992568,8.878265708346996e-13,-16.18749999999987,9.329493907681464e-08,-27.749999999992568,8.878265708346996e-13,-24.312499999999524,2.7619475054675877e-11,-1.1920928955078125e-07,0.9999999066765535
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,5,0.7,1.0,False|Paradox|Unknown|True,A,A,False,A,False,False,False,True,True,0.9940932932574102,0.036252583433815704,-11.914062499999998,6.6956596736576184e-06,-0.0059356689453125,0.9940932932574102,-5.1328125,0.005900011072432785,-25.281249999998895,1.048329003791245e-11,-0.0059356689453125,0.9940932932574102,-25.281249999998895,1.048329003791245e-11,-5.1328125,0.005900011072432785,-11.914062499999998,6.6956596736576184e-06
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,6,0.7,1.0,Unknown|True|False|Paradox,C,C,False,C,False,False,False,True,True,0.9999999594866843,7.587240281112553e-07,-17.562499999999993,2.3588653120540636e-08,2.2204460492503128e-16,0.9999999594866843,-22.34374999999886,1.9780289902309533e-10,-17.906249999999996,1.672685976314654e-08,-22.34374999999886,1.9780289902309533e-10,-17.562499999999993,2.3588653120540636e-08,2.2204460492503128e-16,0.9999999594866843,-17.906249999999996,1.672685976314654e-08
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,7,0.7,1.0,Unknown|True|Paradox|False,D,D,False,D,False,False,False,True,True,0.9999999774664169,4.254305416049433e-07,-17.687499999999993,2.081691368930211e-08,2.2204460492503128e-16,0.9999999774664169,-20.187499999999744,1.7087563315406086e-09,-25.562499999999712,7.913111706775204e-12,-20.187499999999744,1.7087563315406086e-09,-17.687499999999993,2.081691368930211e-08,-25.562499999999712,7.913111706775204e-12,2.2204460492503128e-16,0.9999999774664169
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,8,0.7,1.0,Unknown|False|True|Paradox,B,B,False,B,False,False,False,True,True,0.9999623482196656,0.00042134285290259627,-18.187499999999996,1.2626096900468627e-08,-3.7670135497602786e-05,0.9999623482196656,-10.1875,3.763786440061463e-05,-20.46875,1.2898370010215013e-09,-10.1875,3.763786440061463e-05,-3.7670135497602786e-05,0.9999623482196656,-18.187499999999996,1.2626096900468627e-08,-20.46875,1.2898370010215013e-09
P01_familiar,P01,familiar,Transitive,Robot factory,False,Qwen/Qwen2.5-3B-Instruct,9,0.7,1.0,Unknown|False|Paradox|True,B,B,False,B,False,False,False,True,True,0.9982963495511552,0.012563356623504898,-17.15625,3.5410664870271585e-08,-0.0017023086547844901,0.9982963495511552,-6.374999999999999,0.0017036150347765225,-26.406249999999897,3.403377501274545e-12,-6.374999999999999,0.0017036150347765225,-0.0017023086547844901,0.9982963495511552,-26.406249999999897,3.403377501274545e-12,-17.15625,3.5410664870271585e-08
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,0,0.7,1.0,Unknown|Paradox|True|False,A,A,Unknown,A,Unknown,Unknown,False,False,False,0.982031286772201,0.09008576406325366,-11.890624999999968,6.854541368242073e-06,-4.01953125,0.017961846638213652,-0.018157958984374778,0.982031286772201,-18.234374999999634,1.2048217034569474e-08,-0.018157958984374778,0.982031286772201,-18.234374999999634,1.2048217034569474e-08,-11.890624999999968,6.854541368242073e-06,-4.01953125,0.017961846638213652
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,1,0.7,1.0,Unknown|Paradox|False|True,A,A,Unknown,A,Unknown,Unknown,False,False,False,0.9848311224446814,0.07973831560492782,-4.203125,0.014948851644640023,-8.42187499999999,0.00022000268763511962,-0.015289306640624778,0.9848311224446814,-17.57812499999965,2.3223043540676393e-08,-0.015289306640624778,0.9848311224446814,-17.57812499999965,2.3223043540676393e-08,-8.42187499999999,0.00022000268763511962,-4.203125,0.014948851644640023
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,2,0.7,1.0,Paradox|True|False|Unknown,D,D,Unknown,D,Unknown,Unknown,False,False,False,0.9999988538581859,1.7605533249198797e-05,-14.656249999999977,4.313914363384929e-07,-14.156249999999957,7.112442370891674e-07,-1.1920928955078125e-06,0.9999988538581859,-19.468749999998536,3.506140580794167e-09,-19.468749999998536,3.506140580794167e-09,-14.656249999999977,4.313914363384929e-07,-14.156249999999957,7.112442370891674e-07,-1.1920928955078125e-06,0.9999988538581859
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,3,0.7,1.0,Paradox|True|Unknown|False,D,D,False,D,False,False,False,True,True,0.7548419101082805,0.5578124823765321,-9.249999999999996,9.61119459478789e-05,-0.2812499999999998,0.7548419101082805,-1.4062499999999996,0.24506128858214293,-14.187499999999863,6.893636286431376e-07,-14.187499999999863,6.893636286431376e-07,-9.249999999999996,9.61119459478789e-05,-1.4062499999999996,0.24506128858214293,-0.2812499999999998,0.7548419101082805
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,4,0.7,1.0,Paradox|False|True|Unknown,D,D,Unknown,D,Unknown,Unknown,False,False,False,0.999987769050415,0.00015068101847904138,-18.499999999999943,9.237450101049652e-09,-11.312499999999996,1.2219225908943854e-05,-1.2278556823730469e-05,0.999987769050415,-19.812499999999265,2.4862259662672317e-09,-19.812499999999265,2.4862259662672317e-09,-11.312499999999996,1.2219225908943854e-05,-18.499999999999943,9.237450101049652e-09,-1.2278556823730469e-05,0.999987769050415
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,5,0.7,1.0,Paradox|False|Unknown|True,C,C,Unknown,C,Unknown,Unknown,False,False,False,0.977137276553521,0.11713066946254824,-5.9609375,0.0025775052522423346,-3.8984375,0.020273649215678976,-0.023132324218749778,0.977137276553521,-11.367187499999995,1.1568978557684467e-05,-11.367187499999995,1.1568978557684467e-05,-3.8984375,0.020273649215678976,-0.023132324218749778,0.977137276553521,-5.9609375,0.0025775052522423346
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,6,0.7,1.0,Paradox|Unknown|True|False,B,B,Unknown,B,Unknown,Unknown,False,False,False,0.9755688613475153,0.11501760866455554,-10.867187499999998,1.9074231408682676e-05,-3.712890625,0.02440724170011632,-0.024749755859374778,0.9755688613475153,-12.242187499999996,4.822720959657537e-06,-12.242187499999996,4.822720959657537e-06,-0.024749755859374778,0.9755688613475153,-10.867187499999998,1.9074231408682676e-05,-3.712890625,0.02440724170011632
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,7,0.7,1.0,Paradox|Unknown|False|True,B,B,Unknown,B,Unknown,Unknown,False,False,False,0.9890454020636686,0.06830817357077527,-5.26171875,0.005186431885199087,-5.16796875,0.005696181070732861,-0.011024475097656028,0.9890454020636686,-9.539062499999998,7.198498039932317e-05,-9.539062499999998,7.198498039932317e-05,-0.011024475097656028,0.9890454020636686,-5.16796875,0.005696181070732861,-5.26171875,0.005186431885199087
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,8,0.7,1.0,True|False|Unknown|Paradox,C,C,Unknown,C,Unknown,Unknown,False,False,False,0.9284031552426648,0.25777071121126727,-15.109374999999991,2.742064846236738e-07,-2.63671875,0.07159513381159935,-0.07427978515625,0.9284031552426648,-13.453125,1.4367392512942844e-06,-15.109374999999991,2.742064846236738e-07,-2.63671875,0.07159513381159935,-0.07427978515625,0.9284031552426648,-13.453125,1.4367392512942844e-06
P02_abstract,P02,abstract,Transitive,Symbolic,False,Qwen/Qwen2.5-3B-Instruct,9,0.7,1.0,True|False|Paradox|Unknown,D,D,Unknown,D,Unknown,Unknown,False,False,False,0.9465872555189099,0.2084462081910333,-16.56249999999999,6.41192299006648e-08,-2.9296875,0.053412577899622546,-0.05487060546875,0.9465872555189099,-16.093749999999993,1.024622376356006e-07,-16.56249999999999,6.41192299006648e-08,-2.9296875,0.053412577899622546,-16.093749999999993,1.024622376356006e-07,-0.05487060546875,0.9465872555189099
