argmax_label,argmax_letter,attention_enrichment,attention_mass_share,attention_mean_per_token,attention_sum,correct_argmax,gold_label,gold_letter,group_name,group_type,last_n_layers,model_key,model_name,n_scored_tokens,n_tokens,option_order,puzzle_id,seed,span_critical,span_notes,span_region,span_role,span_tags,span_text,target_letter,template_id,token_share,variant_type
Unknown,C,0.08316505272311737,0.0013860842120519562,0.0006110668182373047,0.0012221336364746094,True,Unknown,C,P07_abs_question_target,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,2,2,True|False|Unknown|Paradox,P07_abstract,0,True,Queried proposition.,QUESTION,QUESTION_TARGET,RELEVANT_CLUSTER,X2,C,P07,0.016666666666666666,abstract
Unknown,D,0.07424619342524244,0.01936857219788933,0.0004069038799830845,0.01708996295928955,True,Unknown,D,NARRATIVE,region,4,qwen,Qwen/Qwen2.5-3B-Instruct,42,42,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.2608695652173913,artificial
Unknown,D,0.07649127575933908,0.0033257076417103943,0.0004192079816545759,0.0029344558715820312,True,Unknown,D,QUESTION,region,4,qwen,Qwen/Qwen2.5-3B-Instruct,7,7,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.043478260869565216,artificial
Unknown,D,0.07462504323802147,0.014368797145209103,0.00040898015422205774,0.012678384780883789,True,Unknown,D,PREMISE,role,4,qwen,Qwen/Qwen2.5-3B-Instruct,31,31,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.19254658385093168,artificial
Unknown,D,0.07317852577104701,0.0049997750526802305,0.0004010525616732511,0.004411578178405762,True,Unknown,D,OBSERVATION,role,4,qwen,Qwen/Qwen2.5-3B-Instruct,11,11,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.06832298136645963,artificial
Unknown,D,0.07649127575933908,0.0033257076417103943,0.0004192079816545759,0.0029344558715820312,True,Unknown,D,QUESTION_TARGET,role,4,qwen,Qwen/Qwen2.5-3B-Instruct,7,7,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.043478260869565216,artificial
Unknown,D,0.0684903116607962,0.009784330237256599,0.00037535895471987516,0.008633255958557129,True,Unknown,D,RELEVANT_CLUSTER,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,23,23,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.14285714285714285,artificial
Unknown,D,0.07462504323802147,0.014368797145209103,0.00040898015422205774,0.012678384780883789,True,Unknown,D,LOGICAL_OP,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,31,31,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.19254658385093168,artificial
Unknown,D,0.07994238022989399,0.012909949602343127,0.00043812164893517125,0.011391162872314453,True,Unknown,D,IRRELEVANT_CLUSTER,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,26,26,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.16149068322981366,artificial
Unknown,D,0.0684903116607962,0.009784330237256599,0.00037535895471987516,0.008633255958557129,True,Unknown,D,True,critical,4,qwen,Qwen/Qwen2.5-3B-Instruct,23,23,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.14285714285714285,artificial
Unknown,D,0.07994238022989399,0.012909949602343127,0.00043812164893517125,0.011391162872314453,True,Unknown,D,False,critical,4,qwen,Qwen/Qwen2.5-3B-Instruct,26,26,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,D,P07,0.16149068322981366,artificial
Unknown,D,0.0649898898676837,0.006458622595546205,0.0003561750054359436,0.005698800086975098,True,Unknown,D,P07_art_group_a_rule,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,16,16,False|Paradox|True|Unknown,P07_artificial,0,True,Cluster A rule; relevant because the question asks about the harvest in Mern.,NARRATIVE,PREMISE,RELEVANT_CLUSTER|LOGICAL_OP,"In Mern, if the Krell stone hums, the harvest is doubled",D,P07,0.09937888198757763,artificial
Unknown,D,0.08490254016638175,0.007910174549662896,0.00046530564626057945,0.006979584693908691,True,Unknown,D,P07_art_group_b_rule,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,15,15,False|Paradox|True|Unknown,P07_artificial,0,False,Cluster B rule; activated by observation but irrelevant to the queried Mern proposition.,NARRATIVE,PREMISE,IRRELEVANT_CLUSTER|LOGICAL_OP,"In Vell, if the Plith star rises, the river runs gold",D,P07,0.09316770186335403,artificial
Unknown,D,0.07317852577104701,0.0049997750526802305,0.0004010525616732511,0.004411578178405762,True,Unknown,D,P07_art_observation,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,11,11,False|Paradox|True|Unknown,P07_artificial,0,False,Observation belongs to cluster B.,NARRATIVE,OBSERVATION,IRRELEVANT_CLUSTER,"Observation: in Vell, the Plith star rises",D,P07,0.06832298136645963,artificial
Unknown,D,0.07649127575933908,0.0033257076417103943,0.0004192079816545759,0.0029344558715820312,True,Unknown,D,P07_art_question_target,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,7,7,False|Paradox|True|Unknown,P07_artificial,0,True,Queried proposition in cluster A.,QUESTION,QUESTION_TARGET,RELEVANT_CLUSTER,the harvest in Mern is doubled,D,P07,0.043478260869565216,artificial
Unknown,D,0.08096627362404725,0.020526660918772543,0.0005037635564804077,0.018135488033294678,True,Unknown,D,NARRATIVE,region,4,qwen,Qwen/Qwen2.5-3B-Instruct,36,36,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.2535211267605634,belief_violating
Unknown,D,0.07058222389531817,0.0024852895737788087,0.00043915510177612306,0.0021957755088806152,True,Unknown,D,QUESTION,region,4,qwen,Qwen/Qwen2.5-3B-Instruct,5,5,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.035211267605633804,belief_violating
Unknown,D,0.07359745790394419,0.016067050669170913,0.00045791556758265344,0.014195382595062256,True,Unknown,D,PREMISE,role,4,qwen,Qwen/Qwen2.5-3B-Instruct,31,31,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.21830985915492956,belief_violating
Unknown,D,0.12665293108868622,0.004459610249601628,0.0007880210876464843,0.003940105438232422,True,Unknown,D,OBSERVATION,role,4,qwen,Qwen/Qwen2.5-3B-Instruct,5,5,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.035211267605633804,belief_violating
Unknown,D,0.07058222389531817,0.0024852895737788087,0.00043915510177612306,0.0021957755088806152,True,Unknown,D,QUESTION_TARGET,role,4,qwen,Qwen/Qwen2.5-3B-Instruct,5,5,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.035211267605633804,belief_violating
Unknown,D,0.07391574122014079,0.01145173455523308,0.0004598958925767378,0.010117709636688232,True,Unknown,D,RELEVANT_CLUSTER,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,22,22,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.15492957746478872,belief_violating
Unknown,D,0.07359745790394419,0.016067050669170913,0.00045791556758265344,0.014195382595062256,True,Unknown,D,LOGICAL_OP,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,31,31,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.21830985915492956,belief_violating
Unknown,D,0.07969992609615345,0.02301195049255135,0.0004958844766384218,0.020331263542175293,True,Unknown,D,CONTENT_TRIGGER,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,41,41,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.2887323943661972,belief_violating
Unknown,D,0.08639740332101024,0.01156021593731827,0.0005375554687098452,0.01021355390548706,True,Unknown,D,IRRELEVANT_CLUSTER,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,19,19,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.13380281690140844,belief_violating
Unknown,D,0.07391574122014079,0.01145173455523308,0.0004598958925767378,0.010117709636688232,True,Unknown,D,True,critical,4,qwen,Qwen/Qwen2.5-3B-Instruct,22,22,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.15492957746478872,belief_violating
Unknown,D,0.08639740332101024,0.01156021593731827,0.0005375554687098452,0.01021355390548706,True,Unknown,D,False,critical,4,qwen,Qwen/Qwen2.5-3B-Instruct,19,19,Paradox|False|True|Unknown,P07_belief_violating,0,,,,,,,D,P07,0.13380281690140844,belief_violating
Unknown,D,0.07489618749214744,0.00896644498145427,0.00046599612516515395,0.007921934127807617,True,Unknown,D,P07_bv_group_a_rule,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,17,17,Paradox|False|True|Unknown,P07_belief_violating,0,True,Cluster A rule; relevant to the query but not activated by any observation.,NARRATIVE,PREMISE,RELEVANT_CLUSTER|LOGICAL_OP|CONTENT_TRIGGER,"In Group A, if the Moon is made of cheese, water molecules contain oxygen atoms",D,P07,0.11971830985915492,belief_violating
Unknown,D,0.07202042911826881,0.007100605687716643,0.0004481034619467599,0.006273448467254639,True,Unknown,D,P07_bv_group_b_rule,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,14,14,Paradox|False|True|Unknown,P07_belief_violating,0,False,Cluster B rule; activated by observation but irrelevant to the queried proposition.,NARRATIVE,PREMISE,IRRELEVANT_CLUSTER|LOGICAL_OP|CONTENT_TRIGGER,"In Group B, if the Earth rotates, shadows move during the day",D,P07,0.09859154929577464,belief_violating
Unknown,D,0.12665293108868622,0.004459610249601628,0.0007880210876464843,0.003940105438232422,True,Unknown,D,P07_bv_observation,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,5,5,Paradox|False|True|Unknown,P07_belief_violating,0,False,Observation activates only cluster B.,NARRATIVE,OBSERVATION,IRRELEVANT_CLUSTER|CONTENT_TRIGGER,Observation: the Earth rotates,D,P07,0.035211267605633804,belief_violating
Unknown,D,0.07058222389531817,0.0024852895737788087,0.00043915510177612306,0.0021957755088806152,True,Unknown,D,P07_bv_question_target,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,5,5,Paradox|False|True|Unknown,P07_belief_violating,0,True,Queried proposition in cluster A; factually true but formally unconstrained.,QUESTION,QUESTION_TARGET,RELEVANT_CLUSTER|CONTENT_TRIGGER,water molecules contain oxygen atoms,D,P07,0.035211267605633804,belief_violating
Unknown,C,0.07384207279402248,0.017987171578031116,0.0004173187833083303,0.015858113765716553,True,Unknown,C,NARRATIVE,region,4,qwen,Qwen/Qwen2.5-3B-Instruct,38,38,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.24358974358974358,familiar
Unknown,C,0.07430291542972074,0.0033341051795387515,0.00041992323739188056,0.002939462661743164,True,Unknown,C,QUESTION,region,4,qwen,Qwen/Qwen2.5-3B-Instruct,7,7,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.04487179487179487,familiar
Unknown,C,0.07516586041334417,0.013491308279318184,0.00042480017457689555,0.011894404888153076,True,Unknown,C,PREMISE,role,4,qwen,Qwen/Qwen2.5-3B-Instruct,28,28,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.1794871794871795,familiar
Unknown,C,0.07013546745992175,0.004495863298712932,0.00039637088775634766,0.0039637088775634766,True,Unknown,C,OBSERVATION,role,4,qwen,Qwen/Qwen2.5-3B-Instruct,10,10,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.0641025641025641,familiar
Unknown,C,0.07430291542972074,0.0033341051795387515,0.00041992323739188056,0.002939462661743164,True,Unknown,C,QUESTION_TARGET,role,4,qwen,Qwen/Qwen2.5-3B-Instruct,7,7,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.04487179487179487,familiar
Unknown,C,0.06702519928964394,0.009022622981298222,0.0003787931941804432,0.007954657077789307,True,Unknown,C,RELEVANT_CLUSTER,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,21,21,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.1346153846153846,familiar
Unknown,C,0.07516586041334417,0.013491308279318184,0.00042480017457689555,0.011894404888153076,True,Unknown,C,LOGICAL_OP,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,28,28,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.1794871794871795,familiar
Unknown,C,0.07994124954576569,0.012298653776271646,0.0004517883062362671,0.01084291934967041,True,Unknown,C,IRRELEVANT_CLUSTER,tag,4,qwen,Qwen/Qwen2.5-3B-Instruct,24,24,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.15384615384615385,familiar
Unknown,C,0.06702519928964394,0.009022622981298222,0.0003787931941804432,0.007954657077789307,True,Unknown,C,True,critical,4,qwen,Qwen/Qwen2.5-3B-Instruct,21,21,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.1346153846153846,familiar
Unknown,C,0.07994124954576569,0.012298653776271646,0.0004517883062362671,0.01084291934967041,True,Unknown,C,False,critical,4,qwen,Qwen/Qwen2.5-3B-Instruct,24,24,False|True|Unknown|Paradox,P07_familiar,0,,,,,,,C,P07,0.15384615384615385,familiar
Unknown,C,0.06338634121960553,0.005688517801759471,0.00035822817257472446,0.005015194416046143,True,Unknown,C,P07_fam_group_a_rule,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,14,14,False|True|Unknown|Paradox,P07_familiar,0,True,Cluster A rule; relevant because the question asks about the Fan in Room A.,NARRATIVE,PREMISE,RELEVANT_CLUSTER|LOGICAL_OP,"In Room A, if Switch A is flipped, the Fan is on",C,P07,0.08974358974358974,familiar
Unknown,C,0.0869453796070828,0.007802790477558713,0.0004913721765790667,0.006879210472106934,True,Unknown,C,P07_fam_group_b_rule,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,14,14,False|True|Unknown|Paradox,P07_familiar,0,False,Cluster B rule; activated by observation but irrelevant to the Fan in Room A.,NARRATIVE,PREMISE,IRRELEVANT_CLUSTER|LOGICAL_OP,"In Room B, if Switch B is flipped, the Light is on",C,P07,0.08974358974358974,familiar
Unknown,C,0.07013546745992175,0.004495863298712932,0.00039637088775634766,0.0039637088775634766,True,Unknown,C,P07_fam_observation,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,10,10,False|True|Unknown|Paradox,P07_familiar,0,False,Observation belongs to cluster B.,NARRATIVE,OBSERVATION,IRRELEVANT_CLUSTER,"Observation: in Room B, Switch B is flipped",C,P07,0.0641025641025641,familiar
Unknown,C,0.07430291542972074,0.0033341051795387515,0.00041992323739188056,0.002939462661743164,True,Unknown,C,P07_fam_question_target,span,4,qwen,Qwen/Qwen2.5-3B-Instruct,7,7,False|True|Unknown|Paradox,P07_familiar,0,True,Queried proposition in cluster A.,QUESTION,QUESTION_TARGET,RELEVANT_CLUSTER,the Fan in Room A is on,C,P07,0.04487179487179487,familiar
False,B,0.04810471457450989,0.009090654722742026,0.000345344344774882,0.008288264274597168,False,Unknown,C,NARRATIVE,region,4,llama,meta-llama/Llama-3.2-3B-Instruct,24,24,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.1889763779527559,abstract
False,B,0.06942654622326032,0.0010933314365867766,0.0004984140396118164,0.0009968280792236328,False,Unknown,C,QUESTION,region,4,llama,meta-llama/Llama-3.2-3B-Instruct,2,2,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.015748031496062992,abstract
False,B,0.048146919582478666,0.00758219206023286,0.00034564733505249023,0.006912946701049805,False,Unknown,C,PREMISE,role,4,llama,meta-llama/Llama-3.2-3B-Instruct,20,20,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.15748031496062992,abstract
False,B,0.047893689534666,0.0015084626625091655,0.0003438293933868408,0.0013753175735473633,False,Unknown,C,OBSERVATION,role,4,llama,meta-llama/Llama-3.2-3B-Instruct,4,4,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.031496062992125984,abstract
False,B,0.06942654622326032,0.0010933314365867766,0.0004984140396118164,0.0009968280792236328,False,Unknown,C,QUESTION_TARGET,role,4,llama,meta-llama/Llama-3.2-3B-Instruct,2,2,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.015748031496062992,abstract
False,B,0.054077761030156525,0.005109709703636837,0.00038822491963704425,0.004658699035644531,False,Unknown,C,RELEVANT_CLUSTER,tag,4,llama,meta-llama/Llama-3.2-3B-Instruct,12,12,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.09448818897637795,abstract
False,B,0.048146919582478666,0.00758219206023286,0.00034564733505249023,0.006912946701049805,False,Unknown,C,LOGICAL_OP,tag,4,llama,meta-llama/Llama-3.2-3B-Instruct,20,20,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.15748031496062992,abstract
False,B,0.04603093641949141,0.005074276455691966,0.00033045666558401924,0.0046263933181762695,False,Unknown,C,IRRELEVANT_CLUSTER,tag,4,llama,meta-llama/Llama-3.2-3B-Instruct,14,14,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.11023622047244094,abstract
False,B,0.054077761030156525,0.005109709703636837,0.00038822491963704425,0.004658699035644531,False,Unknown,C,True,critical,4,llama,meta-llama/Llama-3.2-3B-Instruct,12,12,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.09448818897637795,abstract
False,B,0.04603093641949141,0.005074276455691966,0.00033045666558401924,0.0046263933181762695,False,Unknown,C,False,critical,4,llama,meta-llama/Llama-3.2-3B-Instruct,14,14,True|False|Unknown|Paradox,P07_abstract,0,,,,,,,B,P07,0.11023622047244094,abstract
False,B,0.051008003991535766,0.00401637826705006,0.00036618709564208987,0.0036618709564208984,False,Unknown,C,P07_abs_group_a_rule,span,4,llama,meta-llama/Llama-3.2-3B-Instruct,10,10,True|False|Unknown|Paradox,P07_abstract,0,True,Cluster A is relevant because the query asks about X2.,NARRATIVE,PREMISE,RELEVANT_CLUSTER|LOGICAL_OP,"Group A: If X1, then X2",B,P07,0.07874015748031496,abstract
False,B,0.04528583517342156,0.0035658137931828,0.0003251075744628906,0.0032510757446289062,False,Unknown,C,P07_abs_group_b_rule,span,4,llama,meta-llama/Llama-3.2-3B-Instruct,10,10,True|False|Unknown|Paradox,P07_abstract,0,False,Cluster B is activated by the observation but irrelevant to X2.,NARRATIVE,PREMISE,IRRELEVANT_CLUSTER|LOGICAL_OP,"Group B: If X3, then X4",B,P07,0.07874015748031496,abstract
False,B,0.047893689534666,0.0015084626625091655,0.0003438293933868408,0.0013753175735473633,False,Unknown,C,P07_abs_observation,span,4,llama,meta-llama/Llama-3.2-3B-Instruct,4,4,True|False|Unknown|Paradox,P07_abstract,0,False,Observation belongs to cluster B and does not constrain X2.,NARRATIVE,OBSERVATION,IRRELEVANT_CLUSTER,Observation: X3,B,P07,0.031496062992125984,abstract
False,B,0.06942654622326032,0.0010933314365867766,0.0004984140396118164,0.0009968280792236328,False,Unknown,C,P07_abs_question_target,span,4,llama,meta-llama/Llama-3.2-3B-Instruct,2,2,True|False|Unknown|Paradox,P07_abstract,0,True,Queried proposition.,QUESTION,QUESTION_TARGET,RELEVANT_CLUSTER,X2,B,P07,0.015748031496062992,abstract
True,C,0.03370152385625181,0.008425380964062952,0.0001843827111380441,0.0077440738677978516,False,Unknown,D,NARRATIVE,region,4,llama,meta-llama/Llama-3.2-3B-Instruct,42,42,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.25,artificial
True,C,0.09388615152417726,0.003911922980174052,0.0005136557987758092,0.003595590591430664,False,Unknown,D,QUESTION,region,4,llama,meta-llama/Llama-3.2-3B-Instruct,7,7,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.041666666666666664,artificial
True,C,0.03736972512582754,0.006895604041075321,0.00020445162250149634,0.006338000297546387,False,Unknown,D,PREMISE,role,4,llama,meta-llama/Llama-3.2-3B-Instruct,31,31,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.18452380952380953,artificial
True,C,0.02336386573290201,0.0015297769229876317,0.00012782487002286044,0.0014060735702514648,False,Unknown,D,OBSERVATION,role,4,llama,meta-llama/Llama-3.2-3B-Instruct,11,11,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.06547619047619048,artificial
True,C,0.09388615152417726,0.003911922980174052,0.0005136557987758092,0.003595590591430664,False,Unknown,D,QUESTION_TARGET,role,4,llama,meta-llama/Llama-3.2-3B-Instruct,7,7,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.041666666666666664,artificial
True,C,0.05907690192285406,0.008087909191819306,0.0003232126650602921,0.007433891296386719,False,Unknown,D,RELEVANT_CLUSTER,tag,4,llama,meta-llama/Llama-3.2-3B-Instruct,23,23,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.13690476190476192,artificial
True,C,0.03736972512582754,0.006895604041075321,0.00020445162250149634,0.006338000297546387,False,Unknown,D,LOGICAL_OP,tag,4,llama,meta-llama/Llama-3.2-3B-Instruct,31,31,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.18452380952380953,artificial
True,C,0.027457627631006672,0.004249394752417699,0.0001502220447246845,0.003905773162841797,False,Unknown,D,IRRELEVANT_CLUSTER,tag,4,llama,meta-llama/Llama-3.2-3B-Instruct,26,26,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.15476190476190477,artificial
True,C,0.05907690192285406,0.008087909191819306,0.0003232126650602921,0.007433891296386719,False,Unknown,D,True,critical,4,llama,meta-llama/Llama-3.2-3B-Instruct,23,23,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.13690476190476192,artificial
True,C,0.027457627631006672,0.004249394752417699,0.0001502220447246845,0.003905773162841797,False,Unknown,D,False,critical,4,llama,meta-llama/Llama-3.2-3B-Instruct,26,26,False|Paradox|True|Unknown,P07_artificial,0,,,,,,,C,P07,0.15476190476190477,artificial
True,C,0.04384785522227516,0.004175986211645253,0.00023989379405975342,0.0038383007049560547,False,Unknown,D,P07_art_group_a_rule,span,4,llama,meta-llama/Llama-3.2-3B-Instruct,16,16,False|Paradox|True|Unknown,P07_artificial,0,True,Cluster A rule; relevant because the question asks about the harvest in Mern.,NARRATIVE,PREMISE,RELEVANT_CLUSTER|LOGICAL_OP,"In Mern, if the Krell stone hums, the harvest is doubled",C,P07,0.09523809523809523,artificial
True,C,0.03045971968961676,0.0027196178294300677,0.00016664663950602214,0.002499699592590332,False,Unknown,D,P07_art_group_b_rule,span,4,llama,meta-llama/Llama-3.2-3B-Instruct,15,15,False|Paradox|True|Unknown,P07_artificial,0,False,Cluster B rule; activated by observation but irrelevant to the queried Mern proposition.,NARRATIVE,PREMISE,IRRELEVANT_CLUSTER|LOGICAL_OP,"In Vell, if the Plith star rises, the river runs gold",C,P07,0.08928571428571429,artificial
True,C,0.02336386573290201,0.0015297769229876317,0.00012782487002286044,0.0014060735702514648,False,Unknown,D,P07_art_observation,span,4,llama,meta-llama/Llama-3.2-3B-Instruct,11,11,False|Paradox|True|Unknown,P07_artificial,0,False,Observation belongs to cluster B.,NARRATIVE,OBSERVATION,IRRELEVANT_CLUSTER,"Observation: in Vell, the Plith star rises",C,P07,0.06547619047619048,artificial
